Station Name,bike_latitude,bike_longitude,Bikes Available,cine_latitude,cine_longitude,name,distance,address,telephone,rating,open_true
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,525,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,903,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,208,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.283694,-123.112106,SHIFT Theatre Society,269,"422 Richards St, Vancouver BC V6B 2Z4",(778) 300-1852,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,339,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,372,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,590,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,619,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,660,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,817,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,814,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,832,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,300,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,116,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,797,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,830,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,951,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,566,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,721,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,461,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,984,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,506,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,323,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,693,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.283694,-123.112106,SHIFT Theatre Society,912,"422 Richards St, Vancouver BC V6B 2Z4",(778) 300-1852,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,820,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,885,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,393,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,605,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,305,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,306,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,817,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,609,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,452,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,687,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.283694,-123.112106,SHIFT Theatre Society,902,"422 Richards St, Vancouver BC V6B 2Z4",(778) 300-1852,,0
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,980,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,482,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,819,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,539,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,446,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,835,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,929,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,953,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,695,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.283694,-123.112106,SHIFT Theatre Society,885,"422 Richards St, Vancouver BC V6B 2Z4",(778) 300-1852,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,873,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,921,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.283694,-123.112106,SHIFT Theatre Society,707,"422 Richards St, Vancouver BC V6B 2Z4",(778) 300-1852,,0
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,905,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,676,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,969,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,927,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,746,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,699,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,951,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,499,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,921,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,601,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.283694,-123.112106,SHIFT Theatre Society,691,"422 Richards St, Vancouver BC V6B 2Z4",(778) 300-1852,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,466,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,827,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,355,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,157,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.283694,-123.112106,SHIFT Theatre Society,219,"422 Richards St, Vancouver BC V6B 2Z4",(778) 300-1852,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,236,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.283694,-123.112106,SHIFT Theatre Society,123,"422 Richards St, Vancouver BC V6B 2Z4",(778) 300-1852,,0
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,405,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,132,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,510,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,669,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,487,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,183,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,658,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,688,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,653,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,651,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,981,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,78,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,440,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,878,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.283694,-123.112106,SHIFT Theatre Society,922,"422 Richards St, Vancouver BC V6B 2Z4",(778) 300-1852,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,889,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,468,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,146,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,815,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,492,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,817,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,938,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,624,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,855,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,656,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,867,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.283694,-123.112106,SHIFT Theatre Society,971,"422 Richards St, Vancouver BC V6B 2Z4",(778) 300-1852,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,347,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.283694,-123.112106,SHIFT Theatre Society,160,"422 Richards St, Vancouver BC V6B 2Z4",(778) 300-1852,,0
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,448,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,947,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,670,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.28057,-123.119384,Vancouver Civic Theatres,856,"823 Seymour St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,400,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.283694,-123.112106,SHIFT Theatre Society,221,"422 Richards St, Vancouver BC V6B 2Z4",(778) 300-1852,,0
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,509,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,819,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,967,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,642,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Richards & Robson,49.280216,-123.117639,15,49.282767,-123.109268,Kokoro Dance Theatre Society,661,"207 Hastings St W, Vancouver BC V6B 1H7",(604) 662-7441,,1
Richards & Robson,49.280216,-123.117639,15,49.281089,-123.112776,Vancouver Civic Theatres,383,"600 Hamilton St, Vancouver BC V6B 3L4",(604) 665-3050,,0
Richards & Robson,49.280216,-123.117639,15,49.281878,-123.124201,Cineplex Inc,854,"900 Burrard St, Vancouver BC V6Z 3G5",(604) 630-1416,,1
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,69,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,271,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,309,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,876,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,723,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,485,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,776,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,872,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,460,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,620,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,640,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,896,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,819,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,831,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,361,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,963,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,679,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,554,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,756,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,140,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,969,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,395,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,504,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,933,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,914,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,999,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,831,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,387,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,332,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Olympic Village Station,49.266314,-123.116011,10,49.263025,-123.113913,Pacific Ballet Theatre School,525,"456 Broadway W, Vancouver BC V5Y 1R3",(604) 873-5024,,0
Aquatic Centre,49.27821,-123.136972,23,49.270848,-123.136236,Vancouver TheatreSports League,760,"1502 Duranleau St, Vancouver BC V6H 3S4",(604) 738-7013,7.6,0
Aquatic Centre,49.27821,-123.136972,23,49.276798,-123.142342,Bard on the Beach Theatre Society,938,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
Aquatic Centre,49.27821,-123.136972,23,49.276798,-123.142342,Bard on the Beach Theatre Society,591,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
Aquatic Centre,49.27821,-123.136972,23,49.270848,-123.136236,Vancouver TheatreSports League,842,"1502 Duranleau St, Vancouver BC V6H 3S4",(604) 738-7013,7.6,0
Aquatic Centre,49.27821,-123.136972,23,49.270848,-123.136236,Vancouver TheatreSports League,179,"1502 Duranleau St, Vancouver BC V6H 3S4",(604) 738-7013,7.6,0
Aquatic Centre,49.27821,-123.136972,23,49.276798,-123.142342,Bard on the Beach Theatre Society,892,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
Aquatic Centre,49.27821,-123.136972,23,49.270848,-123.136236,Vancouver TheatreSports League,615,"1502 Duranleau St, Vancouver BC V6H 3S4",(604) 738-7013,7.6,0
Aquatic Centre,49.27821,-123.136972,23,49.270848,-123.136236,Vancouver TheatreSports League,921,"1502 Duranleau St, Vancouver BC V6H 3S4",(604) 738-7013,7.6,0
Aquatic Centre,49.27821,-123.136972,23,49.270848,-123.136236,Vancouver TheatreSports League,865,"1502 Duranleau St, Vancouver BC V6H 3S4",(604) 738-7013,7.6,0
Aquatic Centre,49.27821,-123.136972,23,49.276798,-123.142342,Bard on the Beach Theatre Society,123,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
Aquatic Centre,49.27821,-123.136972,23,49.270848,-123.136236,Vancouver TheatreSports League,702,"1502 Duranleau St, Vancouver BC V6H 3S4",(604) 738-7013,7.6,0
Aquatic Centre,49.27821,-123.136972,23,49.276798,-123.142342,Bard on the Beach Theatre Society,641,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
Aquatic Centre,49.27821,-123.136972,23,49.276798,-123.142342,Bard on the Beach Theatre Society,732,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
Aquatic Centre,49.27821,-123.136972,23,49.270848,-123.136236,Vancouver TheatreSports League,696,"1502 Duranleau St, Vancouver BC V6H 3S4",(604) 738-7013,7.6,0
Aquatic Centre,49.27821,-123.136972,23,49.276798,-123.142342,Bard on the Beach Theatre Society,959,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
Aquatic Centre,49.27821,-123.136972,23,49.270848,-123.136236,Vancouver TheatreSports League,765,"1502 Duranleau St, Vancouver BC V6H 3S4",(604) 738-7013,7.6,0
Aquatic Centre,49.27821,-123.136972,23,49.270848,-123.136236,Vancouver TheatreSports League,573,"1502 Duranleau St, Vancouver BC V6H 3S4",(604) 738-7013,7.6,0
Aquatic Centre,49.27821,-123.136972,23,49.276798,-123.142342,Bard on the Beach Theatre Society,970,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
Aquatic Centre,49.27821,-123.136972,23,49.270848,-123.136236,Vancouver TheatreSports League,741,"1502 Duranleau St, Vancouver BC V6H 3S4",(604) 738-7013,7.6,0
Aquatic Centre,49.27821,-123.136972,23,49.270848,-123.136236,Vancouver TheatreSports League,901,"1502 Duranleau St, Vancouver BC V6H 3S4",(604) 738-7013,7.6,0
Aquatic Centre,49.27821,-123.136972,23,49.270848,-123.136236,Vancouver TheatreSports League,730,"1502 Duranleau St, Vancouver BC V6H 3S4",(604) 738-7013,7.6,0
Aquatic Centre,49.27821,-123.136972,23,49.276798,-123.142342,Bard on the Beach Theatre Society,277,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
Aquatic Centre,49.27821,-123.136972,23,49.270848,-123.136236,Vancouver TheatreSports League,891,"1502 Duranleau St, Vancouver BC V6H 3S4",(604) 738-7013,7.6,0
Aquatic Centre,49.27821,-123.136972,23,49.270848,-123.136236,Vancouver TheatreSports League,552,"1502 Duranleau St, Vancouver BC V6H 3S4",(604) 738-7013,7.6,0
Aquatic Centre,49.27821,-123.136972,23,49.276798,-123.142342,Bard on the Beach Theatre Society,960,"1100 Chestnut St, Vancouver BC V6J 3J9",(604) 737-1551,8.2,1
